8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,Romeo Is Bleeding (1993)
8864,Mr. 3000 (2004),Comedy|Drama,Romper Stomper (1992)
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,Ruby in Paradise (1993)
8866,Wimbledon (2004),Comedy|Romance,Rudy (1993)
8869,First Daughter (2004),Comedy|Romance,"Savage Nights (Nuits fauves, Les) (1992)"
8870,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller,Schindler's List (1993)
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,"Scout, The (1994)"
8874,Shaun of the Dead (2004),Comedy|Horror,Searching for Bobby Fischer (1993)
8875,"Come Back, Little Sheba (1952)",Drama,"Secret Garden, The (1993)"
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller,Serial Mom (1994)
8880,Mask (1985),Drama,"Shadow, The (1994)"
8894,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller,Shadowlands (1993)
8905,1492: Conquest of Paradise (1992),Adventure|Drama,Short Cuts (1993)
8906,Cannibal Holocaust (1980),Horror,"Simple Twist of Fate, A (1994)"
8907,Shark Tale (2004),Animation|Children|Comedy,Sirens (1994)
8908,Ladder 49 (2004),Action|Drama|Thriller,Six Degrees of Separation (1993)
8910,I Heart Huckabees (2004),Comedy,Sleepless in Seattle (1993)
8911,Raise Your Voice (2004),Romance,Sliver (1993)
8912,Taxi (2004),Action|Comedy,Blade Runner (1982)
8914,Primer (2004),Drama|Sci-Fi,Son in Law (1993)
8915,Stage Beauty (2004),Drama,So I Married an Axe Murderer (1993)
8916,Shall We Dance? (2004),Comedy|Romance,Striking Distance (1993)
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy,Super Mario Bros. (1993)
8918,Eulogy (2004),Comedy|Crime|Drama,Surviving the Game (1994)
8919,P.S. (2004),Comedy|Drama|Fantasy|Romance,Terminal Velocity (1994)
8920,"Country Girl, The (1954)",Drama,Thirty-Two Short Films About Glenn Gould (1993)
8921,"Rose Tattoo, The (1955)",Drama|Romance,Threesome (1994)
8928,"Fearless Vampire Killers, The (1967)",Comedy|Horror,"Nightmare Before Christmas, The (1993)"
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama,"Three Musketeers, The (1993)"
8934,Bebe's Kids (1992),Animation|Children|Comedy,Tombstone (1993)
8937,Friday Night Lights (2004),Action|Drama,True Romance (1993)
8938,Tarnation (2003),Documentary,"War Room, The (1993)"
8939,"Final Cut, The (2004)",Sci-Fi|Thriller,"Pagemaster, The (1994)"
8943,Being Julia (2004),Comedy|Drama,Welcome to the Dollhouse (1995)
8946,Surviving Christmas (2004),Comedy,Germinal (1993)
8947,"Grudge, The (2004)",Horror|Mystery|Thriller,Chasers (1994)
8948,Alfie (2004),Comedy|Drama|Romance,Kika (1993)
8949,Sideways (2004),Comedy|Drama|Romance,Bhaji on the Beach (1993)
8950,The Machinist (2004),Drama|Mystery|Thriller,Little Big League (1994)
8951,Vera Drake (2004),Drama,"Ciao, Professore! (Io speriamo che me la cavo) (1992)"
8952,Falling Angels (2003),Drama,Spanking the Monkey (1994)
8954,Lightning in a Bottle (2004),Documentary,"Little Rascals, The (1994)"
8955,Undertow (2004),Crime|Drama|Thriller,Andre (1994)
8957,Saw (2004),Horror|Mystery|Thriller,"Escort, The (Scorta, La) (1993)"
8958,Ray (2004),Drama,Princess Caraboo (1994)
8959,Birth (2004),Drama|Mystery,"Celluloid Closet, The (1995)"
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,Dear Diary (Caro Diario) (1994)
8964,Callas Forever (2002),Drama,"Brady Bunch Movie, The (1995)"
8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX,Home Alone (1990)
8966,Kinsey (2004),Drama,Ghost (1990)
8967,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror,Aladdin (1992)
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller,Terminator 2: Judgment Day (1991)
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,Dances with Wolves (1990)
8970,Finding Neverland (2004),Drama,Batman (1989)
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,"Silence of the Lambs, The (1991)"
8973,Bad Education (La mala educación) (2004),Drama|Thriller,Snow White and the Seven Dwarfs (1937)
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy,Beauty and the Beast (1991)
8977,Alexander (2004),Action|Adventure|Drama|War,Pinocchio (1940)
8978,Christmas with the Kranks (2004),Children|Comedy,Pretty Woman (1990)
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,"Wild Bunch, The (1969)"
8981,Closer (2004),Drama|Romance,Love and a .45 (1994)
8982,I Am David (2003),Drama,"Great Day in Harlem, A (1994)"
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,One Fine Day (1996)
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,Candyman: Farewell to the Flesh (1995)
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,Fargo (1996)
8987,Bush's Brain (2004),Documentary,Homeward Bound II: Lost in San Francisco (1996)
8989,Damn Yankees! (1958),Comedy|Musical,Heavy Metal (1981)
8998,That's Entertainment (1974),Documentary,Hellraiser: Bloodline (1996)
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,"Pallbearer, The (1996)"
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,Jane Eyre (1996)
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,Bread and Chocolate (Pane e cioccolata) (1973)
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,"Aristocats, The (1970)"
9018,Control Room (2004),Documentary|War,"Flower of My Secret, The (La flor de mi secreto) (1995)"
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,Two Much (1995)
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,Ed (1996)
25752,"Freshman, The (1925)",Comedy,"Thin Line Between Love and Hate, A (1996)"
25753,Greed (1924),Drama,"Last Supper, The (1995)"
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,Primal Fear (1996)
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,All Dogs Go to Heaven 2 (1996)
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,Land and Freedom (Tierra y libertad) (1995)
25773,Little Caesar (1931),Crime|Drama,Denise Calls Up (1995)
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,Theodore Rex (1995)
25788,Scarface (1932),Crime|Drama,"Family Thing, A (1996)"
25795,Dinner at Eight (1933),Comedy|Drama|Romance,Frisk (1995)
25797,Gold Diggers of 1933 (1933),Musical,Sgt. Bilko (1996)
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,Jack and Sarah (1995)
25825,Fury (1936),Drama|Film-Noir,Girl 6 (1996)
25826,Libeled Lady (1936),Comedy|Romance,Diabolique (1996)
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,Nelly & Monsieur Arnaud (1995)
25833,Camille (1936),Drama|Romance,Courage Under Fire (1996)
25834,Captains Courageous (1937),Adventure|Drama,Mission: Impossible (1996)
25841,Stage Door (1937),Drama,Cold Fever (Á köldum klaka) (1995)
25850,Holiday (1938),Comedy|Drama|Romance,Moll Flanders (1996)
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,Dragonheart (1996)
25856,Wuthering Heights (1939),Drama|Romance,Eddie (1996)
25865,"Letter, The (1940)",Drama|Film-Noir,James and the Giant Peach (1996)
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,Fear (1996)
25886,Random Harvest (1942),Drama|Romance,Kids in the Hall: Brain Candy (1996)
25887,Tales of Manhattan (1942),Comedy|Drama,Underground (1995)
25898,Day of Wrath (Vredens dag) (1943),Drama,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,Song of the Little Road (Pather Panchali) (1955)
25906,Mr. Skeffington (1944),Drama|Romance,"World of Apu, The (Apur Sansar) (1959)"
25923,Great Expectations (1946),Drama,Mystery Science Theater 3000: The Movie (1996)
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,Space Jam (1996)
25937,Easter Parade (1948),Musical|Romance,Barbarella (1968)
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,Some Folks Call It a Sling Blade (1993)
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,"Run of the Country, The (1995)"
25947,Unfaithfully Yours (1948),Comedy,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,It's My Party (1996)
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,Operation Dumbo Drop (1995)
25962,King Solomon's Mines (1950),Action|Adventure|Romance,Mrs. Winterbourne (1996)
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,Solo (1996)
25996,"Star Is Born, A (1954)",Drama|Musical,"Substitute, The (1996)"
25999,The Wild One (1953),Drama,True Crime (1996)
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,Feeling Minnesota (1996)
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,Delta of Venus (1995)
26038,Teacher's Pet (1958),Comedy|Romance,Angus (1995)
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,Boys (1996)
26052,Pickpocket (1959),Crime|Drama,"Quest, The (1996)"
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,Sunset Park (1996)
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,Mulholland Falls (1996)
26078,Advise and Consent (1962),Drama,"Truth About Cats & Dogs, The (1996)"
26082,Harakiri (Seppuku) (1962),Drama,Oliver & Company (1988)
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,Celtic Pride (1996)
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,Flipper (1996)
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,Dead Man (1995)
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)"
26122,Onibaba (1964),Drama|Horror|War,"Visitors, The (Visiteurs, Les) (1993)"
26124,Robinson Crusoe on Mars (1964),Sci-Fi,Multiplicity (1996)
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,Wallace & Gromit: The Best of Aardman Animation (1996)
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,"Haunted World of Edward D. Wood Jr., The (1996)"
26142,Major Dundee (1965),Adventure|War|Western,"Craft, The (1996)"
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,"Great White Hype, The (1996)"
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,Last Dance (1996)
26151,Au Hasard Balthazar (1966),Crime|Drama,Cold Comfort Farm (1995)
26152,Batman (1966),Action|Adventure|Comedy,Heaven's Prisoners (1996)
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,"Rock, The (1996)"
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,Cemetery Man (Dellamorte Dellamore) (1994)
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,Twister (1996)
26171,Play Time (a.k.a. Playtime) (1967),Comedy,Barb Wire (1996)
26172,Point Blank (1967),Action|Crime|Drama|Thriller,Ghost in the Shell (Kôkaku kidôtai) (1995)
26176,Titicut Follies (1967),Documentary|Drama,Thinner (1996)
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,Spy Hard (1996)
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,Wallace & Gromit: A Close Shave (1995)
26195,Sympathy for the Devil (1968),Documentary|Musical,"Stupids, The (1996)"
26198,"Yours, Mine and Ours (1968)",Children|Comedy,"Arrival, The (1996)"
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
26231,Performance (1970),Crime|Drama|Thriller,Ashes of Time (Dung che sai duk) (1994)
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,Maya Lin: A Strong Clear Vision (1994)
26237,Zabriskie Point (1970),Drama|Romance,Stalingrad (1993)
26242,Duel (1971),Action|Mystery|Thriller,"Phantom, The (1996)"
26249,They Call Me Trinity (1971),Comedy|Western,Striptease (1996)
26258,"Topo, El (1970)",Fantasy|Western,Heavy (1995)
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,Jack (1996)
26283,Charley Varrick (1973),Crime|Drama|Thriller,I Shot Andy Warhol (1996)
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,Touki Bouki (1973)
26303,Sisters (1973),Horror|Thriller,Spirits of the Dead (1968)
26308,Turkish Delight (Turks fruit) (1973),Drama|Romance,Trainspotting (1996)
26313,California Split (1974),Comedy|Drama,'Til There Was You (1997)
26317,Emmanuelle (1974),Drama|Romance,Independence Day (a.k.a. ID4) (1996)
26322,Gone in 60 Seconds (1974),Action|Crime|Drama,Stealing Beauty (1996)
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,"Fan, The (1996)"
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,"Hunchback of Notre Dame, The (1996)"
26344,French Connection II (1975),Action|Crime|Drama|Thriller,"Cable Guy, The (1996)"
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,Kingpin (1996)
26350,"Passenger, The (Professione: reporter) (1975)",Drama,Eraser (1996)
26357,Trilogy of Terror (1975),Horror|Thriller,"Nutty Professor, The (1996)"
26359,1900 (Novecento) (1976),Drama|War,"Unforgettable Summer, An (Un été inoubliable) (1994)"
26365,Futureworld (1976),Sci-Fi|Thriller,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)"
26366,Harlan County U.S.A. (1976),Documentary,Somebody to Love (1994)
26375,Silver Streak (1976),Action|Comedy|Crime,Daylight (1996)
26386,High Anxiety (1977),Comedy|Thriller,"Frighteners, The (1996)"
26391,"New York, New York (1977)",Drama|Musical|Romance,Lone Star (1996)
26394,"Turning Point, The (1977)",Drama|Romance,Harriet the Spy (1996)
26399,Five Deadly Venoms (1978),Action,Phenomenon (1996)
26401,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,Walking and Talking (1996)
26409,"Clonus Horror, The (1979)",Horror|Sci-Fi,She's the One (1996)
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,"Time to Kill, A (1996)"
26422,Hair (1979),Comedy|Drama|Musical,American Buffalo (1996)
26429,Love at First Bite (1979),Comedy|Horror|Romance,Alaska (1996)
26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi,Fled (1996)
26453,Smiley's People (1982),Drama|Mystery,Kazaam (1996)
26464,Blue Thunder (1983),Action|Crime|Drama,Larger Than Life (1996)
26467,"Day After, The (1983)",Drama|Sci-Fi,"Very Brady Sequel, A (1996)"
26471,Eddie Murphy Delirious (1983),Comedy|Documentary,"Collector, The (La collectionneuse) (1967)"
26472,"Norte, El (1984)",Adventure|Drama,Kaspar Hauser (1993)
26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,"Adventures of Pinocchio, The (1996)"
26498,Boy Meets Girl (1984),Drama,Joe's Apartment (1996)
26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,"First Wives Club, The (1996)"
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi,Ransom (1996)
26523,"Silent Night, Deadly Night (1984)",Horror|Thriller,High School High (1996)
26524,"Times of Harvey Milk, The (1984)",Documentary,Foxfire (1996)
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,Chain Reaction (1996)
26528,Anne of Green Gables (1985),Children|Drama,Matilda (1996)
26539,Death of a Salesman (1985),Drama,Emma (1996)
26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,"Crow: City of Angels, The (1996)"
26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,House Arrest (1996)
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,"Eyes Without a Face (Yeux sans visage, Les) (1959)"
26555,Spies Like Us (1985),Comedy,Tales from the Crypt Presents: Bordello of Blood (1996)
26562,White Nights (1985),Drama,"Spitfire Grill, The (1996)"
26564,'Round Midnight (1986),Drama|Musical,Escape from L.A. (1996)
26567,Club Paradise (1986),Comedy,Basquiat (1996)
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,Tin Cup (1996)
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,"Godfather, The (1972)"
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)
26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,Bound (1996)
26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,Carpool (1996)
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,Kansas City (1996)
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,Gone Fishin' (1997)
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,Nothing to Lose (1994)
26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,Supercop 2 (Project S) (Chao ji ji hua) (1993)
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,"Relic, The (1997)"
26622,Dominick and Eugene (1988),Drama,"Island of Dr. Moreau, The (1996)"
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,First Kid (1996)
26630,Moonwalker (1988),Musical,"Trigger Effect, The (1996)"
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,Bogus (1996)
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,Bulletproof (1996)
26649,Lonesome Dove (1989),Adventure|Drama|Western,Land Before Time III: The Time of the Great Giving (1995)
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,1-900 (06) (1994)
26676,Almost an Angel (1990),Comedy,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
26680,Cry-Baby (1990),Comedy|Musical|Romance,Twelfth Night (1996)
26681,Bullet in the Head (1990),Action|Drama|War,Mother Night (1996)
26686,Ghost Dad (1990),Comedy|Fantasy,Wild Reeds (Les roseaux sauvages) (1994)
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,For Whom the Bell Tolls (1943)
26694,Ju Dou (1990),Drama,"Philadelphia Story, The (1940)"
26695,"Krays, The (1990)",Drama,Singin' in the Rain (1952)
26696,Lionheart (1990),Action,"American in Paris, An (1951)"
26700,Nuns on the Run (1990),Comedy|Crime,Funny Face (1957)
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,Breakfast at Tiffany's (1961)
26704,State of Grace (1990),Crime|Drama|Thriller,Vertigo (1958)
26712,35 Up (1991),Documentary,Rear Window (1954)
26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,It Happened One Night (1934)
26717,Begotten (1990),Drama|Horror,Gaslight (1944)
26726,Dutch (1991),Comedy,"Gay Divorcee, The (1934)"
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,North by Northwest (1959)
26732,Johnny Stecchino (1991),Comedy,"Apartment, The (1960)"
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,Some Like It Hot (1959)
26741,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,Charade (1963)
26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,Casablanca (1942)
26745,Other People's Money (1991),Comedy|Drama|Romance,"Maltese Falcon, The (1941)"
26750,Quigley Down Under (1990),Adventure|Drama|Western,My Fair Lady (1964)
26761,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,Sabrina (1954)
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,Roman Holiday (1953)
26765,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,"Little Princess, The (1939)"
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,Meet Me in St. Louis (1944)
26777,"Stolen Children (Ladro di bambini, Il) (1992)",Drama,"Wizard of Oz, The (1939)"
26778,Ladybugs (1992),Comedy,Gone with the Wind (1939)
26782,"Mambo Kings, The (1992)",Drama|Musical,My Favorite Year (1982)
26791,Shining Through (1992),Drama|Romance|Thriller|War,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
26792,Sidekicks (1992),Action|Adventure|Children|Comedy,Citizen Kane (1941)
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,2001: A Space Odyssey (1968)
26797,Visions of Light: The Art of Cinematography (1992),Documentary,All About Eve (1950)
26810,Bad Boy Bubby (1993),Drama,"Women, The (1939)"
26812,Barbarians at the Gate (1993),Drama,Rebecca (1940)
26819,Fortress (1992),Action|Sci-Fi,Foreign Correspondent (1940)
26828,Mr. Nanny (1993),Action|Children|Comedy,Notorious (1946)
26838,"Snapper, The (1993)",Comedy|Drama,Spellbound (1945)
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,"Affair to Remember, An (1957)"
26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,To Catch a Thief (1955)
26854,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror,Father of the Bride (1950)
26861,Freaked (1993),Comedy|Sci-Fi,"Band Wagon, The (1953)"
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,Ninotchka (1939)
26870,Major League II (1994),Comedy,Love in the Afternoon (1957)
26871,My Father the Hero (1994),Comedy|Romance,Gigi (1958)
26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,"Adventures of Robin Hood, The (1938)"
26887,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,"Mark of Zorro, The (1940)"
26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama,Laura (1944)
26901,Last of the Dogmen (1995),Adventure|Western,"Ghost and Mrs. Muir, The (1947)"
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,Lost Horizon (1937)
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation,Top Hat (1935)
26928,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance,To Be or Not to Be (1942)
26940,"Late Shift, The (1996)",Comedy,My Man Godfrey (1936)
26947,Pusher (1996),Crime|Thriller,Giant (1956)
26958,Emma (1996),Romance,East of Eden (1955)
26965,"Boxer, The (1997)",Drama|Thriller,"Thin Man, The (1934)"
26974,Gummo (1997),Drama,His Girl Friday (1940)
26985,Nirvana (1997),Action|Sci-Fi,Around the World in 80 Days (1956)
26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance,It's a Wonderful Life (1946)
27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,Mr. Smith Goes to Washington (1939)
27003,Beowulf (1999),Action|Horror|Sci-Fi,Bringing Up Baby (1938)
27006,RKO 281 (1999),Drama,Penny Serenade (1941)
27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror,Of Human Bondage (1934)
27020,Gia (1998),Drama|Romance,Little Lord Fauntleroy (1936)
27022,Thursday (1998),Action|Crime|Thriller,"Inspector General, The (1949)"
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,"39 Steps, The (1935)"
27036,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance,Night of the Living Dead (1968)
27074,Brave New World (1998),Sci-Fi,"African Queen, The (1951)"
27075,Addams Family Reunion (1998),Children|Comedy|Fantasy,Beat the Devil (1953)
27105,Purgatory (1999),Fantasy|Western,Cat on a Hot Tin Roof (1958)
27124,Bleeder (1999),Drama|Thriller,Meet John Doe (1941)
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,"Farewell to Arms, A (1932)"
27140,Candyman 3: Day of the Dead (1999),Horror,Nothing Personal (1995)
27155,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,Dangerous Ground (1997)
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,Picnic (1955)
27176,Style Wars (1983),Documentary,"Pompatus of Love, The (1996)"
27178,In July (Im Juli) (2000),Comedy|Romance,Fly Away Home (1996)
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,Bliss (1997)
27193,Taxi 2 (2000),Action|Comedy,Grace of My Heart (1996)
27246,If These Walls Could Talk 2 (2000),Drama|Romance,Maximum Risk (1996)
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,Michael Collins (1996)
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama,Infinity (1996)
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,Big Night (1996)
27306,Bartleby (2001),Comedy|Drama,Last Man Standing (1996)
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,Set It Off (1996)
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,2 Days in the Valley (1996)
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,Extreme Measures (1996)
27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,"Glimmer Man, The (1996)"
27329,Paradise Lost 2: Revelations (2000),Documentary,D3: The Mighty Ducks (1996)
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,"Chamber, The (1996)"
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy,"Apple Dumpling Gang, The (1975)"
27370,Late Night Shopping (2001),Comedy,"Davy Crockett, King of the Wild Frontier (1955)"
27373,61* (2001),Drama,Escape to Witch Mountain (1975)
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,"Love Bug, The (1969)"
27408,Ripley's Game (2002),Drama|Thriller,Herbie Rides Again (1974)
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,Old Yeller (1957)
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,"Parent Trap, The (1961)"
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,Pollyanna (1960)
27434,Darkness (2002),Horror|Mystery,Homeward Bound: The Incredible Journey (1993)
